nylat,nylng,nyculmt,chilat,chilng,chiculmt,denlat,denlng,denculmt
-74.01636904,40.70406242,130925,41.98142197,-87.65202562,132900,39.74894785,-105.0021174,129500
-74.01636338,40.70408676,131550,41.98139831,-87.65201767,133450,39.74893077,-105.0020959,130000
-74.01635771,40.70411111,131875,41.98137533,-87.65200786,134150,39.74891368,-105.0020743,130450
-74.01635205,40.70413546,132375,41.98135089,-87.65200262,134550,39.7488966,-105.0020528,130650
-74.01634638,40.70415981,132975,41.98132669,-87.65199651,134900,39.74887951,-105.0020312,131125
-74.01634072,40.70418416,133325,41.98130302,-87.65198844,135450,39.74886243,-105.0020097,131600
-74.01633505,40.70420851,133650,41.98127902,-87.65198159,135650,39.74884535,-105.0019881,132125
-74.01632939,40.70423286,134050,41.9812546,-87.65197623,136125,39.74882551,-105.0019691,132725
-74.01632373,40.70425721,134425,41.98123052,-87.65196954,136825,39.74880513,-105.0019507,133125
-74.01631806,40.70428156,134800,41.98120655,-87.65196246,137025,39.74878475,-105.0019322,133500
-74.0163124,40.70430591,135000,41.98118228,-87.65195647,137450,39.74876437,-105.0019138,133725
-74.01630673,40.70433026,135225,41.98115813,-87.65195002,138050,39.74874399,-105.0018953,134275
-74.01630107,40.70435461,135775,41.9811342,-87.65194278,138250,39.74872361,-105.0018768,134625
-74.01630434,40.70437815,136200,41.98111008,-87.65193627,138700,39.74870323,-105.0018584,135250
-74.01631428,40.70440109,136750,41.98108585,-87.65193009,139325,39.74868285,-105.0018399,135925
-74.01632423,40.70442403,137025,41.98106152,-87.6519244,139625,39.74866247,-105.0018214,136200
-74.01633417,40.70444697,137650,41.98103698,-87.65191963,140000,39.7486421,-105.001803,136875
-74.01634411,40.70446991,138275,41.98101238,-87.65191514,140450,39.74862172,-105.0017845,137500
-74.01635405,40.70449284,138975,41.98098781,-87.65191056,141100,39.74860134,-105.001766,137850
-74.016364,40.70451578,139450,41.98096343,-87.65190509,141800,39.74858096,-105.0017476,138250
-74.01637394,40.70453872,139950,41.98093942,-87.65189812,142450,39.74856058,-105.0017291,138825
-74.01638388,40.70456166,140325,41.98091498,-87.65189289,143100,39.7485402,-105.0017106,139300
-74.01639382,40.7045846,140750,41.98089057,-87.65188826,143500,39.74851982,-105.0016922,139775
-74.01640377,40.70460753,141200,41.98086658,-87.65188152,144075,39.74849944,-105.0016737,140200
-74.01641371,40.70463047,141400,41.98084179,-87.65187857,144500,39.74847906,-105.0016552,140450
-74.01643723,40.70463386,141800,41.98081754,-87.65187291,144800,39.74845868,-105.0016368,140650
-74.0164622,40.70463516,142175,41.98079329,-87.65186687,145350,39.74843831,-105.0016183,140875
-74.01648716,40.70463647,142650,41.98076918,-87.65186031,145575,39.74841793,-105.0015999,141100
-74.01651213,40.70463777,143150,41.98074526,-87.65185307,145925,39.74839755,-105.0015814,141800
-74.01653709,40.70463908,143450,41.98072101,-87.651847,146200,39.74837679,-105.0015634,142500
-74.01656206,40.70464038,143950,41.98069819,-87.65183718,146650,39.74835464,-105.0015471,143075
-74.01658702,40.70464169,144250,41.98067609,-87.6518255,147150,39.7483325,-105.0015308,143325
-74.01661199,40.704643,144750,41.98065378,-87.65181424,147400,39.74831036,-105.0015145,143550
-74.01663696,40.7046443,145425,41.98063094,-87.65180408,147600,39.74828822,-105.0014982,144000
-74.01666192,40.70464561,145725,41.98060857,-87.65179303,148300,39.74826608,-105.0014818,144700
-74.01668692,40.70464542,146050,41.9805873,-87.65177989,148950,39.74824393,-105.0014655,145275
-74.01671192,40.70464521,146350,41.98056603,-87.65176675,149575,39.74822179,-105.0014492,145500
-74.01673692,40.70464499,146975,41.98054476,-87.65175362,149975,39.74819965,-105.0014329,146025
-74.01676192,40.70464478,147450,41.98052349,-87.65174048,150475,39.74817751,-105.0014166,146625
-74.01678692,40.70464457,147725,41.98050222,-87.65172734,151125,39.74815537,-105.0014003,146900
-74.01681192,40.70464436,148125,41.98048095,-87.6517142,151800,39.74813323,-105.001384,147375
-74.01683692,40.70464414,148725,41.98045968,-87.65170107,152125,39.74811108,-105.0013677,147725
-74.01686191,40.70464393,149300,41.98043844,-87.65168787,152475,39.74808894,-105.0013514,148200
-74.01688691,40.70464372,149775,41.98041729,-87.65167455,152775,39.7480668,-105.0013351,148625
-74.01691191,40.70464351,150050,41.98039614,-87.65166122,153350,39.74804466,-105.0013188,149075
-74.01693691,40.70464329,150400,41.98037499,-87.6516479,154050,39.74802252,-105.0013024,149775
-74.01696191,40.70464308,151100,41.98035383,-87.65163457,154600,39.74800037,-105.0012861,150425
-74.01698691,40.70464287,151675,41.98033268,-87.65162125,154975,39.74797823,-105.0012698,151100
-74.01701191,40.70464266,152150,41.98031174,-87.65160761,155175,39.74795609,-105.0012535,151575
-74.01703691,40.70464244,152400,41.98029127,-87.65159325,155725,39.74793395,-105.0012372,152175
-74.01706191,40.70464223,152625,41.98027081,-87.65157889,156150,39.74791181,-105.0012209,152550
-74.01706262,40.70466165,152850,41.98025034,-87.65156453,156600,39.74788966,-105.0012046,152875
-74.01705716,40.70468605,153400,41.98022988,-87.65155017,157250,39.74786638,-105.0011901,153075
-74.01705171,40.70471045,153600,41.98020941,-87.65153581,157775,39.7478419,-105.0011776,153450
-74.01704626,40.70473484,153825,41.98018899,-87.65152138,158150,39.74781743,-105.0011651,154075
-74.01704081,40.70475924,154500,41.98016873,-87.65150675,158500,39.74779295,-105.0011525,154400
-74.01703536,40.70478364,154850,41.98014846,-87.65149211,159100,39.74776848,-105.00114,154700
-74.01702792,40.70480744,155150,41.98012819,-87.65147747,159400,39.74774401,-105.0011274,155375
-74.01701895,40.70483077,155500,41.98010797,-87.65146278,159750,39.74771953,-105.0011149,155875
-74.01700997,40.70485411,156150,41.98008777,-87.65144805,160350,39.74769506,-105.0011023,156450
-74.017001,40.70487744,156800,41.98006756,-87.65143333,160700,39.74767059,-105.0010898,156825
-74.01699203,40.70490078,157250,41.9800469,-87.65141926,161175,39.74764611,-105.0010773,157500
-74.01698306,40.70492411,157600,41.9800261,-87.6514054,161425,39.74762164,-105.0010647,158025
-74.01697408,40.70494745,158100,41.98000562,-87.65139107,161950,39.74759717,-105.0010522,158725
-74.01696511,40.70497078,158700,41.97998552,-87.65137621,162325,39.74757269,-105.0010396,159150
-74.01695614,40.70499411,159225,41.97996534,-87.65136145,162900,39.74754822,-105.0010271,159600
-74.01694717,40.70501745,159750,41.97994482,-87.65134716,163375,39.74752375,-105.0010145,160075
-74.01693819,40.70504078,160125,41.97992431,-87.65133287,164000,39.74749927,-105.001002,160625
-74.01692922,40.70506412,160375,41.97990347,-87.65131907,164300,39.7474748,-105.0009895,161200
-74.01692025,40.70508745,161075,41.97988225,-87.65130586,164500,39.74745032,-105.0009769,161650
-74.01691127,40.70511079,161400,41.97986065,-87.65129332,164975,39.74742585,-105.0009644,162300
-74.0169023,40.70513412,161775,41.97983857,-87.65128163,165500,39.74740138,-105.0009518,163000
-74.01689333,40.70515745,162250,41.97981702,-87.65126895,165775,39.7473769,-105.0009393,163200
-74.01688436,40.70518079,162650,41.97979547,-87.65125628,166050,39.74735243,-105.0009268,163700
-74.01687538,40.70520412,162900,41.9797726,-87.6512462,166625,39.74732796,-105.0009142,164275
-74.01686641,40.70522746,163375,41.97974969,-87.65123618,166900,39.74730319,-105.0009023,164650
-74.01685744,40.70525079,163600,41.97972686,-87.65122601,167350,39.74727834,-105.0008905,165300
-74.01684847,40.70527413,163925,41.97970432,-87.65121519,167775,39.7472535,-105.0008787,165850
-74.01683949,40.70529746,164425,41.97968178,-87.65120437,167975,39.74722865,-105.0008669,166450
-74.01683052,40.70532079,164675,41.97965925,-87.65119354,168550,39.74720381,-105.0008551,166800
-74.01682155,40.70534413,165025,41.97963672,-87.65118271,168775,39.74717896,-105.0008433,167250
-74.01681257,40.70536746,165550,41.9796143,-87.65117165,169100,39.74715412,-105.0008315,167550
-74.0168036,40.7053908,165825,41.97959113,-87.65116251,169325,39.74712927,-105.0008198,168025
-74.01679463,40.70541413,166275,41.97956694,-87.65115623,169650,39.74710443,-105.000808,168675
-74.01678566,40.70543747,166600,41.97954277,-87.65114982,169875,39.74707958,-105.0007962,168950
-74.01677668,40.7054608,166800,41.97951894,-87.65114231,170425,39.74705474,-105.0007844,169250
-74.01676771,40.70548413,167250,41.97949528,-87.65113423,170875,39.74702989,-105.0007726,169500
-74.01675874,40.70550747,167550,41.97947162,-87.65112616,171550,39.74700505,-105.0007608,169975
-74.01674977,40.7055308,167850,41.97944793,-87.65111817,171850,39.7469802,-105.000749,170275
-74.01674079,40.70555414,168425,41.97942424,-87.65111019,172175,39.74695536,-105.0007372,170750
-74.01673182,40.70557747,169050,41.97940055,-87.65110221,172525,39.74693051,-105.0007254,171225
-74.01672285,40.70560081,169750,41.97937677,-87.65109449,173225,39.74690567,-105.0007137,171925
-74.01671387,40.70562414,170125,41.97935295,-87.65108688,173800,39.74688082,-105.0007019,172450
-74.0167049,40.70564747,170525,41.97932914,-87.65107927,174225,39.74685597,-105.0006901,172750
-74.01669593,40.70567081,170775,41.97930533,-87.65107166,174550,39.74683113,-105.0006783,173200
-74.01668696,40.70569414,171300,41.97928147,-87.65106419,174850,39.74680628,-105.0006665,173675
-74.01667798,40.70571748,171900,41.97925759,-87.65105679,175225,39.74678144,-105.0006547,173950
-74.01666901,40.70574081,172500,41.97923371,-87.65104939,175600,39.74675639,-105.0006436,174475
-74.01666004,40.70576415,172925,41.97921007,-87.65104129,176025,39.74672913,-105.00064,175100
-74.01665107,40.70578748,173600,41.97918653,-87.65103286,176600,39.74670187,-105.0006364,175375
-74.01664209,40.70581081,173950,41.979163,-87.65102442,177200,39.7466746,-105.0006328,175800
-74.01663312,40.70583415,174150,41.97913946,-87.65101599,177625,39.74664734,-105.0006292,176350
-74.01662415,40.70585748,174350,41.97911593,-87.65100756,177850,39.74662007,-105.0006257,176700
-74.01661517,40.70588082,174900,41.97909251,-87.65099879,178450,39.74659281,-105.0006221,177250
-74.0166062,40.70590415,175375,41.97906919,-87.65098979,178750,39.74656554,-105.0006185,177950
-74.01659723,40.70592749,175800,41.97904587,-87.65098078,179050,39.74653828,-105.0006149,178525
-74.01658826,40.70595082,176400,41.97902255,-87.65097178,179650,39.74651101,-105.0006113,178750
-74.01657928,40.70597415,176950,41.97899917,-87.65096291,179850,39.74648375,-105.0006077,179025
-74.01657031,40.70599749,177575,41.97897564,-87.65095449,180050,39.74645648,-105.0006041,179650
-74.01656134,40.70602082,177800,41.9789521,-87.65094606,180525,39.74642922,-105.0006005,179925
-74.01655236,40.70604416,178250,41.97892856,-87.65093763,181225,39.74640195,-105.0005969,180300
-74.01654339,40.70606749,178800,41.97890574,-87.65092747,181525,39.74637469,-105.0005934,180925
-74.01653442,40.70609083,179225,41.97888309,-87.65091688,182000,39.74634742,-105.0005898,181150
-74.01652545,40.70611416,179700,41.97886045,-87.6509063,182600,39.74632016,-105.0005862,181575
-74.01651647,40.70613749,179925,41.9788378,-87.65089571,183050,39.74629289,-105.0005826,182275
-74.0165075,40.70616083,180575,41.97881477,-87.650886,183475,39.74626563,-105.000579,182575
-74.01649853,40.70618416,180900,41.97879161,-87.65087659,183850,39.74623836,-105.0005754,183050
-74.01648956,40.7062075,181525,41.97876844,-87.65086718,184450,39.7462111,-105.0005718,183375
-74.01648058,40.70623083,182100,41.97874516,-87.65085807,185000,39.74618383,-105.0005682,183975
-74.01647161,40.70625417,182600,41.97872188,-87.65084897,185500,39.74615657,-105.0005646,184275
-74.01646264,40.7062775,183075,41.97869859,-87.65083987,186150,39.74612914,-105.0005629,184575
-74.01645366,40.70630083,183400,41.97867531,-87.65083077,186750,39.74610167,-105.0005618,184900
-74.01644469,40.70632417,183625,41.97865226,-87.65082113,187250,39.74607419,-105.0005606,185100
-74.01643572,40.7063475,183900,41.9786299,-87.65080995,187900,39.74604672,-105.0005594,185450
-74.01642675,40.70637084,184300,41.97860754,-87.65079877,188500,39.74601924,-105.0005582,186100
-74.01641777,40.70639417,184925,41.97858518,-87.65078759,189125,39.74599177,-105.000557,186300
-74.0164088,40.70641751,185500,41.9785629,-87.65077625,189700,39.74596429,-105.0005559,186800
-74.01639983,40.70644084,186075,41.97854065,-87.65076486,190075,39.74593682,-105.0005547,187100
-74.01639086,40.70646418,186325,41.9785184,-87.65075346,190500,39.74590934,-105.0005535,187400
-74.01638188,40.70648751,186925,41.97849614,-87.65074207,190900,39.74588187,-105.0005523,187675
-74.01637291,40.70651084,187225,41.97847405,-87.65073036,191375,39.74585439,-105.0005511,188325
-74.01636394,40.70653418,187675,41.97845197,-87.65071865,191850,39.74582692,-105.00055,188750
-74.01635496,40.70655751,188300,41.97842988,-87.65070693,192075,39.74579944,-105.0005488,189200
-74.01634599,40.70658085,188675,41.9784085,-87.65069398,192725,39.74577197,-105.0005476,189625
-74.01633702,40.70660418,189175,41.97838712,-87.65068103,193325,39.74574449,-105.0005464,190300
-74.01632805,40.70662752,189800,41.97836573,-87.65066808,193525,39.74571702,-105.0005453,190900
-74.01631907,40.70665085,190450,41.97834478,-87.65065444,193750,39.74568955,-105.0005441,191300
-74.0163101,40.70667418,190850,41.97832404,-87.6506405,194100,39.74566207,-105.0005429,191575
-74.01630113,40.70669752,191425,41.97830329,-87.65062655,194300,39.7456346,-105.0005417,192175
-74.01629216,40.70672085,191775,41.97828284,-87.65061217,194675,39.74560712,-105.0005405,192675
-74.01628318,40.70674419,191975,41.9782625,-87.65059764,195375,39.74557965,-105.0005394,193150
-74.01627421,40.70676752,192575,41.97824215,-87.65058311,195725,39.74555217,-105.0005382,193725
-74.01626524,40.70679086,193275,41.97822188,-87.65056848,196325,39.74552471,-105.0005368,194250
-74.01625626,40.70681419,193525,41.97820165,-87.65055379,196925,39.74549741,-105.0005336,194500
-74.01624729,40.70683752,193750,41.97818142,-87.6505391,197625,39.7454701,-105.0005303,195200
-74.01623832,40.70686086,194425,41.97816118,-87.65052443,197900,39.74544279,-105.0005271,195900
-74.01622935,40.70688419,195000,41.97814069,-87.65051011,198525,39.74541548,-105.0005238,196600
-74.01622037,40.70690753,195225,41.9781202,-87.65049579,198875,39.74538817,-105.0005206,196875
-74.0162114,40.70693086,195900,41.9780997,-87.65048147,199250,39.74536086,-105.0005174,197225
-74.01620243,40.7069542,196275,41.97807921,-87.65046715,199600,39.74533355,-105.0005141,197425
-74.01619346,40.70697753,196500,41.97805959,-87.65045166,199875,39.74530624,-105.0005109,197775
-74.01618448,40.70700086,197200,41.97803997,-87.65043616,200475,39.74527893,-105.0005077,198100
-74.01617551,40.7070242,197750,41.97802036,-87.65042066,201000,39.74525163,-105.0005044,198425
-74.01616654,40.70704753,198275,41.97800074,-87.65040516,201225,39.74522432,-105.0005012,198900
-74.01615756,40.70707087,198950,41.97798063,-87.65039032,201725,39.74519701,-105.000498,199525
-74.01614859,40.7070942,199275,41.97796044,-87.65037558,202250,39.7451697,-105.0004947,200200
-74.01613962,40.70711754,199525,41.97794024,-87.65036084,202500,39.74514239,-105.0004915,200600
-74.01613065,40.70714087,200075,41.97792005,-87.6503461,202900,39.74511508,-105.0004882,201200
-74.01612167,40.7071642,200375,41.97789986,-87.65033136,203575,39.74508777,-105.000485,201800
-74.0161127,40.70718754,200625,41.97788049,-87.65031555,203975,39.74506046,-105.0004818,202350
-74.01610373,40.70721087,200925,41.97786121,-87.65029965,204550,39.74503315,-105.0004785,202575
-74.01609475,40.70723421,201225,41.97784192,-87.65028374,204900,39.74500585,-105.0004753,202825
-74.01608578,40.70725754,201875,41.97782264,-87.65026783,205425,39.74497854,-105.0004721,203075
-74.01607681,40.70728088,202400,41.97780357,-87.65025166,205825,39.74495123,-105.0004688,203275
-74.01606784,40.70730421,202800,41.97778457,-87.65023541,206375,39.74492392,-105.0004656,203875
-74.01605886,40.70732754,203050,41.97776557,-87.65021917,207025,39.74489657,-105.0004628,204275
-74.01604989,40.70735088,203400,41.97774657,-87.65020292,207250,39.74486915,-105.0004607,204975
-74.01604092,40.70737421,203600,41.97772757,-87.65018667,207725,39.74484173,-105.0004585,205450
-74.01603195,40.70739755,204300,41.97770856,-87.65017042,208375,39.74481431,-105.0004564,205775
-74.01602297,40.70742088,204725,41.97768956,-87.65015418,208850,39.74478689,-105.0004543,206350
-74.016014,40.70744422,205425,41.97767054,-87.65013795,209550,39.74475948,-105.0004522,207025
-74.01600503,40.70746755,205650,41.97765151,-87.65012175,209750,39.74473206,-105.0004501,207525
-74.01599605,40.70749088,205875,41.97763247,-87.65010554,210100,39.74470464,-105.000448,207975
-74.01598708,40.70751422,206550,41.97761343,-87.65008934,210650,39.74467722,-105.0004458,208225
-74.01597811,40.70753755,207150,41.9775944,-87.65007313,210950,39.7446498,-105.0004437,208650
-74.01596914,40.70756089,207450,41.97757536,-87.65005693,211625,39.74462238,-105.0004416,209075
-74.01596016,40.70758422,208050,41.97755632,-87.65004073,212325,39.74459497,-105.0004395,209725
-74.01595119,40.70760756,208550,41.97753728,-87.65002452,212625,39.74456755,-105.0004374,209950
-74.01594222,40.70763089,208875,41.97751825,-87.65000832,213100,39.74454013,-105.0004352,210175
-74.01593325,40.70765422,209300,41.97749888,-87.64999251,213650,39.74451271,-105.0004331,210450
-74.01592427,40.70767756,209775,41.97747936,-87.64997689,214225,39.74448529,-105.000431,211125
-74.0159153,40.70770089,210175,41.97745984,-87.64996127,214700,39.74445788,-105.0004289,211750
-74.01590633,40.70772423,210725,41.97744032,-87.64994565,215350,39.74443046,-105.0004268,212450
-74.01589735,40.70774756,211050,41.9774208,-87.64993004,215750,39.74440304,-105.0004246,212950
-74.01588838,40.7077709,211650,41.97740128,-87.64991442,216250,39.74437562,-105.0004225,213175
-74.01587941,40.70779423,212325,41.97738047,-87.64990061,216450,39.7443482,-105.0004204,213550
-74.01587066,40.70781765,212600,41.97735931,-87.64988729,216850,39.74432078,-105.0004183,213950
-74.01586222,40.70784118,213000,41.9773382,-87.64987391,217100,39.74429337,-105.0004162,214475
-74.01585378,40.70786471,213200,41.97731682,-87.64986099,217700,39.74426596,-105.0004139,215050
